SAMPLE_NAME,ATMOSPHERE,CRS,GROUP,QCWELL,TEST,gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,entrez,symbol,chr,start,end,strand,biotype,description,normalized_counts
Sample.Aerobic.006.A02,aerobic,none,group_6,A02,aerobic,ENSG00000169894,5.1107095262891695,-0.7401593093170917,0.46915114311221207,0.013395158992183754,0.09111907826930643,4584,MUC3A,7,100949555,100968346,1,protein_coding,"mucin 3A, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7513]",21.78023726017842
Sample.Aerobic.006.A02,aerobic,none,group_6,A02,aerobic,ENSG00000173702,20.6081882336207,-0.4904523123122577,0.30712347983272364,0.03730804648698067,0.17248514670739998,56667,MUC13,3,124905442,124953819,-1,protein_coding,"mucin 13, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7511]",52.083176056948396
Sample.Aerobic.006.A02,aerobic,none,group_6,A02,aerobic,ENSG00000184956,0.12009869861958711,0.015545961203885305,0.5958246231694685,0.8867960090319313,NA,4588,MUC6,11,1012821,1036706,-1,protein_coding,"mucin 6, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7517]",0
Sample.Anaerobic,anaerobic,unknown,unknown,unknown,anaerobic,ENSG00000215182,35.71748275775943,-0.3469072562374486,0.30037176172362234,0.12121634169305881,0.3475608149688849,4586,MUC5AC,11,1157953,1201138,1,protein_coding,"mucin 5AC, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7515]",50.856327038333106
Sample.Anaerobic,anaerobic,unknown,unknown,unknown,anaerobic,ENSG00000117983,58.003020286071155,0.388566904411393,0.24544251529540953,0.048244412166599276,0.20505511684107497,727897,MUC5B,11,1223066,1262172,1,protein_coding,"mucin 5B, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7516]",61.95225293760578
Sample.Anaerobic,anaerobic,unknown,unknown,unknown,anaerobic,ENSG00000185499,33.703226159140456,0.08507775578937535,0.20522390419155193,0.5964321157806329,0.7982933183987801,4582,MUC1,1,155185824,155192916,-1,protein_coding,"mucin 1, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7508]",24.965833273363522
Sample.Anaerobic,anaerobic,unknown,unknown,unknown,anaerobic,ENSG00000145113,0.058024211196854726,-0.01565310139552388,0.6011101522034974,0.8723691587653866,NA,4585,MUC4,3,195746765,195812277,-1,protein_coding,"mucin 4, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7514]",0
Sample.Anaerobic,anaerobic,unknown,unknown,unknown,anaerobic,ENSG00000169894,5.1107095262891695,-0.7401593093170917,0.46915114311221207,0.013395158992183754,0.09111907826930643,4584,MUC3A,7,100949555,100968346,1,protein_coding,"mucin 3A, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7513]",3.698641966424226
Sample.Anaerobic,anaerobic,unknown,unknown,unknown,anaerobic,ENSG00000173702,20.6081882336207,-0.4904523123122577,0.30712347983272364,0.03730804648698067,0.17248514670739998,56667,MUC13,3,124905442,124953819,-1,protein_coding,"mucin 13, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7511]",15.71922835730296
Sample.Anaerobic,anaerobic,unknown,unknown,unknown,anaerobic,ENSG00000184956,0.12009869861958711,0.015545961203885305,0.5958246231694685,0.8867960090319313,NA,4588,MUC6,11,1012821,1036706,-1,protein_coding,"mucin 6, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7517]",0
Sample.Anaerobic.006.A03,anaerobic,none,group_6,A03,anaerobic,ENSG00000215182,35.71748275775943,-0.3469072562374486,0.30037176172362234,0.12121634169305881,0.3475608149688849,4586,MUC5AC,11,1157953,1201138,1,protein_coding,"mucin 5AC, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7515]",51.313893867904646
Sample.Anaerobic.006.A03,anaerobic,none,group_6,A03,anaerobic,ENSG00000117983,58.003020286071155,0.388566904411393,0.24544251529540953,0.048244412166599276,0.20505511684107497,727897,MUC5B,11,1223066,1262172,1,protein_coding,"mucin 5B, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7516]",77.5167332898134
Sample.Anaerobic.006.A03,anaerobic,none,group_6,A03,anaerobic,ENSG00000185499,33.703226159140456,0.08507775578937535,0.20522390419155193,0.5964321157806329,0.7982933183987801,4582,MUC1,1,155185824,155192916,-1,protein_coding,"mucin 1, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7508]",26.202839421908752
Sample.Anaerobic.006.A03,anaerobic,none,group_6,A03,anaerobic,ENSG00000145113,0.058024211196854726,-0.01565310139552388,0.6011101522034974,0.8723691587653866,NA,4585,MUC4,3,195746765,195812277,-1,protein_coding,"mucin 4, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7514]",0
Sample.Anaerobic.006.A03,anaerobic,none,group_6,A03,anaerobic,ENSG00000169894,5.1107095262891695,-0.7401593093170917,0.46915114311221207,0.013395158992183754,0.09111907826930643,4584,MUC3A,7,100949555,100968346,1,protein_coding,"mucin 3A, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7513]",2.1835699518257297
Sample.Anaerobic.006.A03,anaerobic,none,group_6,A03,anaerobic,ENSG00000173702,20.6081882336207,-0.4904523123122577,0.30712347983272364,0.03730804648698067,0.17248514670739998,56667,MUC13,3,124905442,124953819,-1,protein_coding,"mucin 13, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7511]",16.37677463869297
Sample.Anaerobic.006.A03,anaerobic,none,group_6,A03,anaerobic,ENSG00000184956,0.12009869861958711,0.015545961203885305,0.5958246231694685,0.8867960090319313,NA,4588,MUC6,11,1012821,1036706,-1,protein_coding,"mucin 6, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7517]",0
Sample.Anaerobic.006.A04,anaerobic,none,group_6,A04,anaerobic,ENSG00000215182,35.71748275775943,-0.3469072562374486,0.30037176172362234,0.12121634169305881,0.3475608149688849,4586,MUC5AC,11,1157953,1201138,1,protein_coding,"mucin 5AC, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7515]",15.450721352837508
Sample.Anaerobic.006.A04,anaerobic,none,group_6,A04,anaerobic,ENSG00000117983,58.003020286071155,0.388566904411393,0.24544251529540953,0.048244412166599276,0.20505511684107497,727897,MUC5B,11,1223066,1262172,1,protein_coding,"mucin 5B, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7516]",86.34226638350373
Sample.Anaerobic.006.A04,anaerobic,none,group_6,A04,anaerobic,ENSG00000185499,33.703226159140456,0.08507775578937535,0.20522390419155193,0.5964321157806329,0.7982933183987801,4582,MUC1,1,155185824,155192916,-1,protein_coding,"mucin 1, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7508]",42.71670021078605
Sample.Anaerobic.006.A04,anaerobic,none,group_6,A04,anaerobic,ENSG00000145113,0.058024211196854726,-0.01565310139552388,0.6011101522034974,0.8723691587653866,NA,4585,MUC4,3,195746765,195812277,-1,protein_coding,"mucin 4, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7514]",0
Sample.Anaerobic.006.A04,anaerobic,none,group_6,A04,anaerobic,ENSG00000169894,5.1107095262891695,-0.7401593093170917,0.46915114311221207,0.013395158992183754,0.09111907826930643,4584,MUC3A,7,100949555,100968346,1,protein_coding,"mucin 3A, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7513]",4.544329809658091
Sample.Anaerobic.006.A04,anaerobic,none,group_6,A04,anaerobic,ENSG00000173702,20.6081882336207,-0.4904523123122577,0.30712347983272364,0.03730804648698067,0.17248514670739998,56667,MUC13,3,124905442,124953819,-1,protein_coding,"mucin 13, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7511]",11.815257505111036
Sample.Anaerobic.006.A04,anaerobic,none,group_6,A04,anaerobic,ENSG00000184956,0.12009869861958711,0.015545961203885305,0.5958246231694685,0.8867960090319313,NA,4588,MUC6,11,1012821,1036706,-1,protein_coding,"mucin 6, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7517]",0
Sample.Anaerobic.006.A05,anaerobic,none,group_6,A05,anaerobic,ENSG00000215182,35.71748275775943,-0.3469072562374486,0.30037176172362234,0.12121634169305881,0.3475608149688849,4586,MUC5AC,11,1157953,1201138,1,protein_coding,"mucin 5AC, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7515]",17.66793697721541
Sample.Anaerobic.006.A05,anaerobic,none,group_6,A05,anaerobic,ENSG00000117983,58.003020286071155,0.388566904411393,0.24544251529540953,0.048244412166599276,0.20505511684107497,727897,MUC5B,11,1223066,1262172,1,protein_coding,"mucin 5B, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7516]",64.16250796988753
Sample.Anaerobic.006.A05,anaerobic,none,group_6,A05,anaerobic,ENSG00000185499,33.703226159140456,0.08507775578937535,0.20522390419155193,0.5964321157806329,0.7982933183987801,4582,MUC1,1,155185824,155192916,-1,protein_coding,"mucin 1, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7508]",45.56467957281868
Sample.Anaerobic.006.A05,anaerobic,none,group_6,A05,anaerobic,ENSG00000145113,0.058024211196854726,-0.01565310139552388,0.6011101522034974,0.8723691587653866,NA,4585,MUC4,3,195746765,195812277,-1,protein_coding,"mucin 4, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7514]",0
Sample.Anaerobic.006.A05,anaerobic,none,group_6,A05,anaerobic,ENSG00000169894,5.1107095262891695,-0.7401593093170917,0.46915114311221207,0.013395158992183754,0.09111907826930643,4584,MUC3A,7,100949555,100968346,1,protein_coding,"mucin 3A, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7513]",1.859782839706885
Sample.Anaerobic.006.A05,anaerobic,none,group_6,A05,anaerobic,ENSG00000173702,20.6081882336207,-0.4904523123122577,0.30712347983272364,0.03730804648698067,0.17248514670739998,56667,MUC13,3,124905442,124953819,-1,protein_coding,"mucin 13, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7511]",18.59782839706885
Sample.Anaerobic.006.A05,anaerobic,none,group_6,A05,anaerobic,ENSG00000184956,0.12009869861958711,0.015545961203885305,0.5958246231694685,0.8867960090319313,NA,4588,MUC6,11,1012821,1036706,-1,protein_coding,"mucin 6, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7517]",0.9298914198534425
Sample.Anaerobic.006.A06,anaerobic,none,group_6,A06,anaerobic,ENSG00000215182,35.71748275775943,-0.3469072562374486,0.30037176172362234,0.12121634169305881,0.3475608149688849,4586,MUC5AC,11,1157953,1201138,1,protein_coding,"mucin 5AC, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7515]",23.085060685575034
Sample.Anaerobic.006.A06,anaerobic,none,group_6,A06,anaerobic,ENSG00000117983,58.003020286071155,0.388566904411393,0.24544251529540953,0.048244412166599276,0.20505511684107497,727897,MUC5B,11,1223066,1262172,1,protein_coding,"mucin 5B, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7516]",48.09387642828132
Sample.Anaerobic.006.A06,anaerobic,none,group_6,A06,anaerobic,ENSG00000185499,33.703226159140456,0.08507775578937535,0.20522390419155193,0.5964321157806329,0.7982933183987801,4582,MUC1,1,155185824,155192916,-1,protein_coding,"mucin 1, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7508]",54.8270191282407
Sample.Anaerobic.006.A06,anaerobic,none,group_6,A06,anaerobic,ENSG00000145113,0.058024211196854726,-0.01565310139552388,0.6011101522034974,0.8723691587653866,NA,4585,MUC4,3,195746765,195812277,-1,protein_coding,"mucin 4, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7514]",0
Sample.Anaerobic.006.A06,anaerobic,none,group_6,A06,anaerobic,ENSG00000169894,5.1107095262891695,-0.7401593093170917,0.46915114311221207,0.013395158992183754,0.09111907826930643,4584,MUC3A,7,100949555,100968346,1,protein_coding,"mucin 3A, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7513]",3.8475101142625054
Sample.Anaerobic.006.A06,anaerobic,none,group_6,A06,anaerobic,ENSG00000173702,20.6081882336207,-0.4904523123122577,0.30712347983272364,0.03730804648698067,0.17248514670739998,56667,MUC13,3,124905442,124953819,-1,protein_coding,"mucin 13, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7511]",17.313795514181272
Sample.Anaerobic.006.A06,anaerobic,none,group_6,A06,anaerobic,ENSG00000184956,0.12009869861958711,0.015545961203885305,0.5958246231694685,0.8867960090319313,NA,4588,MUC6,11,1012821,1036706,-1,protein_coding,"mucin 6, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7517]",0
Sample.Anaerobic.006.A07,anaerobic,none,group_6,A07,anaerobic,ENSG00000215182,35.71748275775943,-0.3469072562374486,0.30037176172362234,0.12121634169305881,0.3475608149688849,4586,MUC5AC,11,1157953,1201138,1,protein_coding,"mucin 5AC, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7515]",28.17990939996168
Sample.Anaerobic.006.A07,anaerobic,none,group_6,A07,anaerobic,ENSG00000117983,58.003020286071155,0.388566904411393,0.24544251529540953,0.048244412166599276,0.20505511684107497,727897,MUC5B,11,1223066,1262172,1,protein_coding,"mucin 5B, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7516]",68.1772001611976
Sample.Anaerobic.006.A07,anaerobic,none,group_6,A07,anaerobic,ENSG00000185499,33.703226159140456,0.08507775578937535,0.20522390419155193,0.5964321157806329,0.7982933183987801,4582,MUC1,1,155185824,155192916,-1,protein_coding,"mucin 1, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7508]",24.54379205803114
Sample.Anaerobic.006.A07,anaerobic,none,group_6,A07,anaerobic,ENSG00000145113,0.058024211196854726,-0.01565310139552388,0.6011101522034974,0.8723691587653866,NA,4585,MUC4,3,195746765,195812277,-1,protein_coding,"mucin 4, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7514]",0
Sample.Anaerobic.006.A07,anaerobic,none,group_6,A07,anaerobic,ENSG00000169894,5.1107095262891695,-0.7401593093170917,0.46915114311221207,0.013395158992183754,0.09111907826930643,4584,MUC3A,7,100949555,100968346,1,protein_coding,"mucin 3A, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7513]",2.727088006447904
Sample.Anaerobic.006.A07,anaerobic,none,group_6,A07,anaerobic,ENSG00000173702,20.6081882336207,-0.4904523123122577,0.30712347983272364,0.03730804648698067,0.17248514670739998,56667,MUC13,3,124905442,124953819,-1,protein_coding,"mucin 13, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7511]",17.27155737417006
Sample.Anaerobic.006.A07,anaerobic,none,group_6,A07,anaerobic,ENSG00000184956,0.12009869861958711,0.015545961203885305,0.5958246231694685,0.8867960090319313,NA,4588,MUC6,11,1012821,1036706,-1,protein_coding,"mucin 6, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7517]",0
