SAMPLE_NAME,ATMOSPHERE,CRS,GROUP,QCWELL,TEST,gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,entrez,symbol,chr,start,end,strand,biotype,description,normalized_counts
Sample.Anaerobic.006.A03,anaerobic,none,group_6,A03,anaerobic,ENSG00000145113,0.058024211196854726,0,0.1388642709054112,1,1,4585,MUC4,3,195746765,195812277,-1,protein_coding,"mucin 4, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7514]",0
Sample.Anaerobic.006.A03,anaerobic,none,group_6,A03,anaerobic,ENSG00000169894,5.1107095262891695,0.013827997691520206,0.11080044481772344,0.4294010692767554,1,4584,MUC3A,7,100949555,100968346,1,protein_coding,"mucin 3A, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7513]",2.1835699518257297
Sample.Anaerobic.006.A03,anaerobic,none,group_6,A03,anaerobic,ENSG00000173702,20.6081882336207,0.017967377403770725,0.09443542014135763,0.32626237994219776,1,56667,MUC13,3,124905442,124953819,-1,protein_coding,"mucin 13, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7511]",16.37677463869297
Sample.Anaerobic.006.A03,anaerobic,none,group_6,A03,anaerobic,ENSG00000184956,0.12009869861958711,1.7665674327263457e-4,0.13809485770616245,0.9759773130402215,1,4588,MUC6,11,1012821,1036706,-1,protein_coding,"mucin 6, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7517]",0
Sample.Anaerobic.006.A04,anaerobic,none,group_6,A04,anaerobic,ENSG00000215182,35.71748275775943,0.0029160439162277288,0.07212237869908714,0.8449305144302888,1,4586,MUC5AC,11,1157953,1201138,1,protein_coding,"mucin 5AC, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7515]",15.450721352837508
Sample.Anaerobic.006.A04,anaerobic,none,group_6,A04,anaerobic,ENSG00000117983,58.003020286071155,-0.016965034999697266,0.08103635173706407,0.3020776383194302,1,727897,MUC5B,11,1223066,1262172,1,protein_coding,"mucin 5B, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7516]",86.34226638350373
Sample.Anaerobic.006.A04,anaerobic,none,group_6,A04,anaerobic,ENSG00000185499,33.703226159140456,-0.01620083984689764,0.0795980860484688,0.3166756628749584,1,4582,MUC1,1,155185824,155192916,-1,protein_coding,"mucin 1, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7508]",42.71670021078605
Sample.Anaerobic.006.A04,anaerobic,none,group_6,A04,anaerobic,ENSG00000145113,0.058024211196854726,0,0.1388642709054112,1,1,4585,MUC4,3,195746765,195812277,-1,protein_coding,"mucin 4, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7514]",0
Sample.Anaerobic.006.A04,anaerobic,none,group_6,A04,anaerobic,ENSG00000169894,5.1107095262891695,0.013827997691520206,0.11080044481772344,0.4294010692767554,1,4584,MUC3A,7,100949555,100968346,1,protein_coding,"mucin 3A, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7513]",4.544329809658091
Sample.Anaerobic.006.A04,anaerobic,none,group_6,A04,anaerobic,ENSG00000173702,20.6081882336207,0.017967377403770725,0.09443542014135763,0.32626237994219776,1,56667,MUC13,3,124905442,124953819,-1,protein_coding,"mucin 13, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7511]",11.815257505111036
Sample.Anaerobic.006.A04,anaerobic,none,group_6,A04,anaerobic,ENSG00000184956,0.12009869861958711,1.7665674327263457e-4,0.13809485770616245,0.9759773130402215,1,4588,MUC6,11,1012821,1036706,-1,protein_coding,"mucin 6, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7517]",0
Sample.Anaerobic.006.A05,anaerobic,none,group_6,A05,anaerobic,ENSG00000215182,35.71748275775943,0.0029160439162277288,0.07212237869908714,0.8449305144302888,1,4586,MUC5AC,11,1157953,1201138,1,protein_coding,"mucin 5AC, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7515]",17.66793697721541
Sample.Anaerobic.006.A05,anaerobic,none,group_6,A05,anaerobic,ENSG00000117983,58.003020286071155,-0.016965034999697266,0.08103635173706407,0.3020776383194302,1,727897,MUC5B,11,1223066,1262172,1,protein_coding,"mucin 5B, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7516]",64.16250796988753
Sample.Anaerobic.006.A05,anaerobic,none,group_6,A05,anaerobic,ENSG00000185499,33.703226159140456,-0.01620083984689764,0.0795980860484688,0.3166756628749584,1,4582,MUC1,1,155185824,155192916,-1,protein_coding,"mucin 1, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7508]",45.56467957281868
Sample.Anaerobic.006.A05,anaerobic,none,group_6,A05,anaerobic,ENSG00000145113,0.058024211196854726,0,0.1388642709054112,1,1,4585,MUC4,3,195746765,195812277,-1,protein_coding,"mucin 4, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7514]",0
Sample.Anaerobic.006.A05,anaerobic,none,group_6,A05,anaerobic,ENSG00000169894,5.1107095262891695,0.013827997691520206,0.11080044481772344,0.4294010692767554,1,4584,MUC3A,7,100949555,100968346,1,protein_coding,"mucin 3A, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7513]",1.859782839706885
Sample.Anaerobic.006.A05,anaerobic,none,group_6,A05,anaerobic,ENSG00000173702,20.6081882336207,0.017967377403770725,0.09443542014135763,0.32626237994219776,1,56667,MUC13,3,124905442,124953819,-1,protein_coding,"mucin 13, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7511]",18.59782839706885
Sample.Anaerobic.006.A05,anaerobic,none,group_6,A05,anaerobic,ENSG00000184956,0.12009869861958711,1.7665674327263457e-4,0.13809485770616245,0.9759773130402215,1,4588,MUC6,11,1012821,1036706,-1,protein_coding,"mucin 6, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7517]",0.9298914198534425
Sample.Anaerobic.006.A06,anaerobic,none,group_6,A06,anaerobic,ENSG00000215182,35.71748275775943,0.0029160439162277288,0.07212237869908714,0.8449305144302888,1,4586,MUC5AC,11,1157953,1201138,1,protein_coding,"mucin 5AC, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7515]",23.085060685575034
Sample.Anaerobic.006.A06,anaerobic,none,group_6,A06,anaerobic,ENSG00000117983,58.003020286071155,-0.016965034999697266,0.08103635173706407,0.3020776383194302,1,727897,MUC5B,11,1223066,1262172,1,protein_coding,"mucin 5B, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7516]",48.09387642828132
Sample.Anaerobic.006.A06,anaerobic,none,group_6,A06,anaerobic,ENSG00000185499,33.703226159140456,-0.01620083984689764,0.0795980860484688,0.3166756628749584,1,4582,MUC1,1,155185824,155192916,-1,protein_coding,"mucin 1, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7508]",54.8270191282407
Sample.Anaerobic.006.A06,anaerobic,none,group_6,A06,anaerobic,ENSG00000145113,0.058024211196854726,0,0.1388642709054112,1,1,4585,MUC4,3,195746765,195812277,-1,protein_coding,"mucin 4, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7514]",0
Sample.Anaerobic.006.A06,anaerobic,none,group_6,A06,anaerobic,ENSG00000169894,5.1107095262891695,0.013827997691520206,0.11080044481772344,0.4294010692767554,1,4584,MUC3A,7,100949555,100968346,1,protein_coding,"mucin 3A, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7513]",3.8475101142625054
Sample.Anaerobic.006.A06,anaerobic,none,group_6,A06,anaerobic,ENSG00000173702,20.6081882336207,0.017967377403770725,0.09443542014135763,0.32626237994219776,1,56667,MUC13,3,124905442,124953819,-1,protein_coding,"mucin 13, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7511]",17.313795514181272
Sample.Anaerobic.006.A06,anaerobic,none,group_6,A06,anaerobic,ENSG00000184956,0.12009869861958711,1.7665674327263457e-4,0.13809485770616245,0.9759773130402215,1,4588,MUC6,11,1012821,1036706,-1,protein_coding,"mucin 6, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7517]",0
Sample.Anaerobic.006.A07,anaerobic,none,group_6,A07,anaerobic,ENSG00000215182,35.71748275775943,0.0029160439162277288,0.07212237869908714,0.8449305144302888,1,4586,MUC5AC,11,1157953,1201138,1,protein_coding,"mucin 5AC, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7515]",28.17990939996168
Sample.Anaerobic.006.A07,anaerobic,none,group_6,A07,anaerobic,ENSG00000117983,58.003020286071155,-0.016965034999697266,0.08103635173706407,0.3020776383194302,1,727897,MUC5B,11,1223066,1262172,1,protein_coding,"mucin 5B, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7516]",68.1772001611976
Sample.Anaerobic.006.A07,anaerobic,none,group_6,A07,anaerobic,ENSG00000185499,33.703226159140456,-0.01620083984689764,0.0795980860484688,0.3166756628749584,1,4582,MUC1,1,155185824,155192916,-1,protein_coding,"mucin 1, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7508]",24.54379205803114
Sample.Anaerobic.006.A07,anaerobic,none,group_6,A07,anaerobic,ENSG00000145113,0.058024211196854726,0,0.1388642709054112,1,1,4585,MUC4,3,195746765,195812277,-1,protein_coding,"mucin 4, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7514]",0
Sample.Anaerobic.006.A07,anaerobic,none,group_6,A07,anaerobic,ENSG00000169894,5.1107095262891695,0.013827997691520206,0.11080044481772344,0.4294010692767554,1,4584,MUC3A,7,100949555,100968346,1,protein_coding,"mucin 3A, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7513]",2.727088006447904
Sample.Anaerobic.006.A07,anaerobic,none,group_6,A07,anaerobic,ENSG00000173702,20.6081882336207,0.017967377403770725,0.09443542014135763,0.32626237994219776,1,56667,MUC13,3,124905442,124953819,-1,protein_coding,"mucin 13, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7511]",17.27155737417006
Sample.Anaerobic.006.A07,anaerobic,none,group_6,A07,anaerobic,ENSG00000184956,0.12009869861958711,1.7665674327263457e-4,0.13809485770616245,0.9759773130402215,1,4588,MUC6,11,1012821,1036706,-1,protein_coding,"mucin 6, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7517]",0
Sample.Anaerobic.CRS.005.A07,anaerobic,CRS,group_5,A07,anaerobic_CRS,ENSG00000215182,35.71748275775943,0.0029160439162277288,0.07212237869908714,0.8449305144302888,1,4586,MUC5AC,11,1157953,1201138,1,protein_coding,"mucin 5AC, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7515]",33.68236026779367
Sample.Anaerobic.CRS.005.A07,anaerobic,CRS,group_5,A07,anaerobic_CRS,ENSG00000117983,58.003020286071155,-0.016965034999697266,0.08103635173706407,0.3020776383194302,1,727897,MUC5B,11,1223066,1262172,1,protein_coding,"mucin 5B, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7516]",40.23170809764244
Sample.Anaerobic.CRS.005.A07,anaerobic,CRS,group_5,A07,anaerobic_CRS,ENSG00000185499,33.703226159140456,-0.01620083984689764,0.0795980860484688,0.3166756628749584,1,4582,MUC1,1,155185824,155192916,-1,protein_coding,"mucin 1, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7508]",23.3905279637456
Sample.Anaerobic.CRS.005.A07,anaerobic,CRS,group_5,A07,anaerobic_CRS,ENSG00000145113,0.058024211196854726,0,0.1388642709054112,1,1,4585,MUC4,3,195746765,195812277,-1,protein_coding,"mucin 4, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7514]",0
Sample.Anaerobic.CRS.005.A07,anaerobic,CRS,group_5,A07,anaerobic_CRS,ENSG00000169894,5.1107095262891695,0.013827997691520206,0.11080044481772344,0.4294010692767554,1,4584,MUC3A,7,100949555,100968346,1,protein_coding,"mucin 3A, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7513]",5.613726711298945
Sample.Anaerobic.CRS.005.A07,anaerobic,CRS,group_5,A07,anaerobic_CRS,ENSG00000173702,20.6081882336207,0.017967377403770725,0.09443542014135763,0.32626237994219776,1,56667,MUC13,3,124905442,124953819,-1,protein_coding,"mucin 13, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7511]",22.45490684519578
Sample.Anaerobic.CRS.005.A07,anaerobic,CRS,group_5,A07,anaerobic_CRS,ENSG00000184956,0.12009869861958711,1.7665674327263457e-4,0.13809485770616245,0.9759773130402215,1,4588,MUC6,11,1012821,1036706,-1,protein_coding,"mucin 6, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7517]",0
Sample.Anaerobic.CRS.005.A08,anaerobic,CRS,group_5,A08,anaerobic_CRS,ENSG00000215182,35.71748275775943,0.0029160439162277288,0.07212237869908714,0.8449305144302888,1,4586,MUC5AC,11,1157953,1201138,1,protein_coding,"mucin 5AC, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7515]",30.31715261325313
Sample.Anaerobic.CRS.005.A08,anaerobic,CRS,group_5,A08,anaerobic_CRS,ENSG00000117983,58.003020286071155,-0.016965034999697266,0.08103635173706407,0.3020776383194302,1,727897,MUC5B,11,1223066,1262172,1,protein_coding,"mucin 5B, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7516]",52.107606054028814
Sample.Anaerobic.CRS.005.A08,anaerobic,CRS,group_5,A08,anaerobic_CRS,ENSG00000185499,33.703226159140456,-0.01620083984689764,0.0795980860484688,0.3166756628749584,1,4582,MUC1,1,155185824,155192916,-1,protein_coding,"mucin 1, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7508]",35.05420770907393
Sample.Anaerobic.CRS.005.A08,anaerobic,CRS,group_5,A08,anaerobic_CRS,ENSG00000145113,0.058024211196854726,0,0.1388642709054112,1,1,4585,MUC4,3,195746765,195812277,-1,protein_coding,"mucin 4, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7514]",0
Sample.Anaerobic.CRS.005.A08,anaerobic,CRS,group_5,A08,anaerobic_CRS,ENSG00000169894,5.1107095262891695,0.013827997691520206,0.11080044481772344,0.4294010692767554,1,4584,MUC3A,7,100949555,100968346,1,protein_coding,"mucin 3A, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7513]",1.8948220383283205
Sample.Anaerobic.CRS.005.A08,anaerobic,CRS,group_5,A08,anaerobic_CRS,ENSG00000173702,20.6081882336207,0.017967377403770725,0.09443542014135763,0.32626237994219776,1,56667,MUC13,3,124905442,124953819,-1,protein_coding,"mucin 13, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7511]",27.474919555760646
Sample.Anaerobic.CRS.005.A08,anaerobic,CRS,group_5,A08,anaerobic_CRS,ENSG00000184956,0.12009869861958711,1.7665674327263457e-4,0.13809485770616245,0.9759773130402215,1,4588,MUC6,11,1012821,1036706,-1,protein_coding,"mucin 6, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7517]",0
Sample.Anaerobic.CRS.005.A09,anaerobic,CRS,group_5,A09,anaerobic_CRS,ENSG00000215182,35.71748275775943,0.0029160439162277288,0.07212237869908714,0.8449305144302888,1,4586,MUC5AC,11,1157953,1201138,1,protein_coding,"mucin 5AC, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7515]",39.770362966029374
Sample.Anaerobic.CRS.005.A09,anaerobic,CRS,group_5,A09,anaerobic_CRS,ENSG00000117983,58.003020286071155,-0.016965034999697266,0.08103635173706407,0.3020776383194302,1,727897,MUC5B,11,1223066,1262172,1,protein_coding,"mucin 5B, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7516]",68.17776508462178
Sample.Anaerobic.CRS.005.A09,anaerobic,CRS,group_5,A09,anaerobic_CRS,ENSG00000185499,33.703226159140456,-0.01620083984689764,0.0795980860484688,0.3166756628749584,1,4582,MUC1,1,155185824,155192916,-1,protein_coding,"mucin 1, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7508]",31.24814233045165
Sample.Anaerobic.CRS.005.A09,anaerobic,CRS,group_5,A09,anaerobic_CRS,ENSG00000145113,0.058024211196854726,0,0.1388642709054112,1,1,4585,MUC4,3,195746765,195812277,-1,protein_coding,"mucin 4, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7514]",0
Sample.Anaerobic.CRS.005.A09,anaerobic,CRS,group_5,A09,anaerobic_CRS,ENSG00000169894,5.1107095262891695,0.013827997691520206,0.11080044481772344,0.4294010692767554,1,4584,MUC3A,7,100949555,100968346,1,protein_coding,"mucin 3A, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7513]",6.6283938276715615
Sample.Anaerobic.CRS.005.A09,anaerobic,CRS,group_5,A09,anaerobic_CRS,ENSG00000173702,20.6081882336207,0.017967377403770725,0.09443542014135763,0.32626237994219776,1,56667,MUC13,3,124905442,124953819,-1,protein_coding,"mucin 13, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7511]",15.150614463249285
Sample.Anaerobic.CRS.005.A09,anaerobic,CRS,group_5,A09,anaerobic_CRS,ENSG00000184956,0.12009869861958711,1.7665674327263457e-4,0.13809485770616245,0.9759773130402215,1,4588,MUC6,11,1012821,1036706,-1,protein_coding,"mucin 6, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7517]",0
Sample.Anaerobic.CRS.006.A08,anaerobic,CRS,group_6,A08,anaerobic_CRS,ENSG00000215182,35.71748275775943,0.0029160439162277288,0.07212237869908714,0.8449305144302888,1,4586,MUC5AC,11,1157953,1201138,1,protein_coding,"mucin 5AC, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7515]",38.6758225643381
Sample.Anaerobic.CRS.006.A08,anaerobic,CRS,group_6,A08,anaerobic_CRS,ENSG00000117983,58.003020286071155,-0.016965034999697266,0.08103635173706407,0.3020776383194302,1,727897,MUC5B,11,1223066,1262172,1,protein_coding,"mucin 5B, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7516]",72.39320633837644
Sample.Anaerobic.CRS.006.A08,anaerobic,CRS,group_6,A08,anaerobic_CRS,ENSG00000185499,33.703226159140456,-0.01620083984689764,0.0795980860484688,0.3166756628749584,1,4582,MUC1,1,155185824,155192916,-1,protein_coding,"mucin 1, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7508]",24.79219395149878
Sample.Anaerobic.CRS.006.A08,anaerobic,CRS,group_6,A08,anaerobic_CRS,ENSG00000145113,0.058024211196854726,0,0.1388642709054112,1,1,4585,MUC4,3,195746765,195812277,-1,protein_coding,"mucin 4, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7514]",0
Sample.Anaerobic.CRS.006.A08,anaerobic,CRS,group_6,A08,anaerobic_CRS,ENSG00000169894,5.1107095262891695,0.013827997691520206,0.11080044481772344,0.4294010692767554,1,4584,MUC3A,7,100949555,100968346,1,protein_coding,"mucin 3A, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7513]",2.9750632741798535
Sample.Anaerobic.CRS.006.A08,anaerobic,CRS,group_6,A08,anaerobic_CRS,ENSG00000173702,20.6081882336207,0.017967377403770725,0.09443542014135763,0.32626237994219776,1,56667,MUC13,3,124905442,124953819,-1,protein_coding,"mucin 13, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7511]",14.875316370899268
Sample.Anaerobic.CRS.006.A08,anaerobic,CRS,group_6,A08,anaerobic_CRS,ENSG00000184956,0.12009869861958711,1.7665674327263457e-4,0.13809485770616245,0.9759773130402215,1,4588,MUC6,11,1012821,1036706,-1,protein_coding,"mucin 6, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7517]",0.9916877580599512
Sample.Anaerobic.CRS.006.A09,anaerobic,CRS,group_6,A09,anaerobic_CRS,ENSG00000215182,35.71748275775943,0.0029160439162277288,0.07212237869908714,0.8449305144302888,1,4586,MUC5AC,11,1157953,1201138,1,protein_coding,"mucin 5AC, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7515]",19.880617097505652
Sample.Anaerobic.CRS.006.A09,anaerobic,CRS,group_6,A09,anaerobic_CRS,ENSG00000117983,58.003020286071155,-0.016965034999697266,0.08103635173706407,0.3020776383194302,1,727897,MUC5B,11,1223066,1262172,1,protein_coding,"mucin 5B, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7516]",50.174890769895214
Sample.Anaerobic.CRS.006.A09,anaerobic,CRS,group_6,A09,anaerobic_CRS,ENSG00000185499,33.703226159140456,-0.01620083984689764,0.0795980860484688,0.3166756628749584,1,4582,MUC1,1,155185824,155192916,-1,protein_coding,"mucin 1, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7508]",38.81453814274913
Sample.Anaerobic.CRS.006.A09,anaerobic,CRS,group_6,A09,anaerobic_CRS,ENSG00000145113,0.058024211196854726,0,0.1388642709054112,1,1,4585,MUC4,3,195746765,195812277,-1,protein_coding,"mucin 4, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7514]",0
Sample.Anaerobic.CRS.006.A09,anaerobic,CRS,group_6,A09,anaerobic_CRS,ENSG00000169894,5.1107095262891695,0.013827997691520206,0.11080044481772344,0.4294010692767554,1,4584,MUC3A,7,100949555,100968346,1,protein_coding,"mucin 3A, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7513]",4.73348026131087
Sample.Anaerobic.CRS.006.A09,anaerobic,CRS,group_6,A09,anaerobic_CRS,ENSG00000173702,20.6081882336207,0.017967377403770725,0.09443542014135763,0.32626237994219776,1,56667,MUC13,3,124905442,124953819,-1,protein_coding,"mucin 13, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7511]",21.77400920203
Sample.Anaerobic.CRS.006.A09,anaerobic,CRS,group_6,A09,anaerobic_CRS,ENSG00000184956,0.12009869861958711,1.7665674327263457e-4,0.13809485770616245,0.9759773130402215,1,4588,MUC6,11,1012821,1036706,-1,protein_coding,"mucin 6, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7517]",0
